addr_state,issue_d,gdp,gdp_LSFT
NJ,05/15/07,55726.63159,121.0966426
NJ,06/15/07,55716.66462,142.7932352
NJ,07/15/07,55706.69765,155.2755685
NJ,08/15/07,55696.73068,158.6407144
NJ,09/15/07,55862.30338,158.7727669
NJ,10/15/07,56027.87607,159.3728211
NJ,11/15/07,56193.44877,160.2260923
NJ,12/15/07,56445.84553,163.980127
NJ,01/15/08,56698.24228,166.0659507
NJ,02/15/08,56950.63904,165.237847
NJ,03/15/08,56817.34454,147.535003
NJ,04/15/08,56684.05003,128.2470038
NJ,05/15/08,56550.75553,110.3067615
NJ,06/15/08,56630.58856,103.6733702
NJ,07/15/08,56710.42158,94.32169511
NJ,08/15/08,56790.25461,81.75833011
NJ,09/15/08,56655.81946,58.42608242
NJ,10/15/08,56521.38432,31.76036923
NJ,11/15/08,56386.94917,3.40958456
NJ,12/15/08,55955.3746,-34.77368154
NJ,01/15/09,55523.80003,-76.16901319
NJ,02/15/09,55092.22546,-117.0183265
NJ,03/15/09,55048.22313,-140.7864302
NJ,04/15/09,55004.22079,-160.6790374
NJ,05/15/09,54960.21846,-177.1867643
NJ,06/15/09,55161.00339,-182.7303173
NJ,07/15/09,55361.78831,-170.9480853
NJ,08/15/09,55562.57324,-142.5046392
NJ,09/15/09,55566.05166,-104.5691598
NJ,10/15/09,55569.53007,-64.96320033
NJ,11/15/09,55573.00849,-24.44452698
NJ,12/15/09,55791.94392,23.33207143
NJ,01/15/10,56010.87935,64.99655907
NJ,02/15/10,56229.81478,96.97470516
NJ,03/15/10,56073.61852,103.3253002
NJ,04/15/10,55917.42226,97.44190104
NJ,05/15/10,55761.226,79.94095758
NJ,06/15/10,55856.49476,59.72897588
NJ,07/15/10,55951.76353,45.45562511
NJ,08/15/10,56047.03229,37.70066368
NJ,09/15/10,56026.66026,33.23151736
NJ,10/15/10,56006.28823,25.67462236
NJ,11/15/10,55985.9162,15.16102473
NJ,12/15/10,55687.26948,-7.35211967
NJ,01/15/11,55388.62275,-31.91797484
NJ,02/15/11,55089.97603,-55.69268242
NJ,03/15/11,55444.11672,-54.31192038
NJ,04/15/11,55798.25741,-42.9467167
NJ,05/15/11,56152.3981,-24.40112055
NJ,06/15/11,56283.62014,-8.828147582
NJ,07/15/11,56414.84218,11.86471231
NJ,08/15/11,56546.06422,37.47991401
NJ,09/15/11,56798.91334,71.82959566
NJ,10/15/11,57051.76246,109.6002084
NJ,11/15/11,57304.61158,149.2905371
NJ,12/15/11,57452.02196,185.9233643
NJ,01/15/12,57599.43235,207.8739363
NJ,02/15/12,57746.84273,212.691389
NJ,03/15/12,57835.70139,195.9945831
NJ,04/15/12,57924.56005,180.7615763
NJ,05/15/12,58013.41871,168.4499621
NJ,06/15/12,58380.15913,169.6782713
NJ,07/15/12,58746.89956,175.8034806
NJ,08/15/12,59113.63998,185.5315327
NJ,09/15/12,58991.10846,181.4385263
NJ,10/15/12,58868.57695,169.5966768
NJ,11/15/12,58746.04543,152.0685146
NJ,12/15/12,58841.59294,138.1059895
NJ,01/15/13,58937.14046,124.51806
NJ,02/15/13,59032.68797,111.5896871
NJ,03/15/13,59108.69713,98.96170978
NJ,04/15/13,59184.70629,84.77445324
NJ,05/15/13,59260.71545,69.09851912
NJ,06/15/13,59329.30647,51.759955
NJ,07/15/13,59397.89749,43.55788154
NJ,08/15/13,59466.48851,46.13048264
NJ,09/15/13,59712.24163,66.95645027
NJ,10/15/13,59957.99475,87.8823983
NJ,11/15/13,60203.74787,106.8847851
NJ,12/15/13,60129.58362,111.3933419
NJ,01/15/14,60055.41937,109.5299695
NJ,02/15/14,59981.25512,102.2271504
NJ,03/15/14,60256.39638,101.9329329
NJ,04/15/14,60531.53763,106.9090626
NJ,05/15/14,60806.67889,116.0614076
NJ,06/15/14,61019.95703,126.2563919
NJ,07/15/14,61233.23516,136.454477
NJ,08/15/14,61446.5133,145.8606791
NJ,09/15/14,61580.17968,151.0554505
NJ,10/15/14,61713.84605,158.4951608
NJ,11/15/14,61847.51243,168.7956717
NJ,12/15/14,61896.86271,179.7931927
NJ,01/15/15,61946.21298,180.2623457
NJ,02/15/15,61995.56326,169.5244799
NJ,03/15/15,62502.16836,161.9752787
NJ,04/15/15,63008.77347,167.8585293
NJ,05/15/15,63515.37857,185.9024518
NJ,06/15/15,63599.64032,200.9118598
NJ,07/15/15,63683.90206,211.5561908
NJ,08/15/15,63768.16381,218.5443262
NJ,09/15/15,63971.76113,226.519287
NJ,10/15/15,64175.35844,232.4722737
NJ,11/15/15,64378.95576,236.0190502
NJ,12/15/15,64582.55308,236.7753809
NJ,01/15/16,64786.15039,231.1141026
NJ,02/15/16,64989.74771,218.1877042
NJ,03/15/16,65193.34503,197.1486748
NJ,04/15/16,65396.94234,184.7362266
NM,05/15/06,39516.67,
NM,06/15/06,39528.52108,
NM,07/15/06,39540.37669,
NM,08/15/06,39552.23,
NM,09/15/06,39533.27214,
NM,10/15/06,39514.31198,
NM,11/15/06,39495.35,
NM,12/15/06,39486.85488,
NM,01/15/07,39478.35793,
NM,02/15/07,39469.86099,
NM,03/15/07,39731.1293,
NM,04/15/07,39992.39761,
NM,05/15/07,40253.66592,39.12085903
NM,06/15/07,40462.2287,62.73092705
NM,07/15/07,40670.79148,88.47727375
NM,08/15/07,40879.35426,115.2790905
NM,09/15/07,40946.02004,137.3776456
NM,10/15/07,41012.68582,153.2865624
NM,11/15/07,41079.3516,162.5353686
NM,12/15/07,41235.37616,167.5994859
NM,01/15/08,41391.40072,167.9198912
NM,02/15/08,41547.42528,162.5926202
NM,03/15/08,42145.02755,165.2712155
NM,04/15/08,42742.62983,183.0010487
NM,05/15/08,43340.2321,213.9341306
NM,06/15/08,43493.46951,241.5730814
NM,07/15/08,43646.70693,264.484342
NM,08/15/08,43799.94434,282.9718976
NM,09/15/08,43449.98642,280.7508767
NM,10/15/08,43100.02851,255.4324978
NM,11/15/08,42750.07059,209.3059017
NM,12/15/08,42237.26472,139.2916159
NM,01/15/09,41724.45886,52.01042698
NM,02/15/09,41211.65299,-48.86277291
NM,03/15/09,40879.33863,-153.7028218
NM,04/15/09,40547.02427,-242.8427806
NM,05/15/09,40214.70991,-311.173217
NM,06/15/09,40238.25245,-341.8531532
NM,07/15/09,40261.79498,-348.8193712
NM,08/15/09,40285.33752,-331.3592612
NM,09/15/09,40411.5998,-285.3738491
NM,10/15/09,40537.86209,-230.0685863
NM,11/15/09,40664.12437,-168.0600673
NM,12/15/09,40874.38041,-99.1958617
NM,01/15/10,41084.63645,-32.81745104
NM,02/15/10,41294.89249,27.10229747
NM,03/15/10,41244.83146,68.00863445
NM,04/15/10,41194.77042,94.30098665
NM,05/15/10,41144.70939,104.428512
NM,06/15/10,41312.13506,104.0102592
NM,07/15/10,41479.56073,103.9872077
NM,08/15/10,41646.9864,103.5687907
NM,09/15/10,42105.58449,111.5635324
NM,10/15/10,42564.18257,129.5317766
NM,11/15/10,43022.78066,155.6475034
NM,12/15/10,42683.11642,161.7683507
NM,01/15/11,42343.45217,153.6848833
NM,02/15/11,42003.78793,134.4186416
NM,03/15/11,42377.72428,130.5164599
NM,04/15/11,42751.66063,131.0668007
NM,05/15/11,43125.59698,133.7400076
NM,06/15/11,43192.94805,126.0992182
NM,07/15/11,43260.29913,115.8641843
NM,08/15/11,43327.6502,103.584766
NM,09/15/11,43533.50499,94.37688044
NM,10/15/11,43739.35979,99.22831819
NM,11/15/11,43945.21458,119.5277779
NM,12/15/11,43810.11031,145.4235508
NM,01/15/12,43675.00605,149.4753408
NM,02/15/12,43539.90178,130.5591913
NM,03/15/12,43704.76796,97.44028231
NM,04/15/12,43869.63415,74.79264566
NM,05/15/12,44034.50033,63.76501813
NM,06/15/12,43828.77792,53.28893066
NM,07/15/12,43623.05552,34.75758027
NM,08/15/12,43417.33311,9.671370714
NM,09/15/12,43202.19627,-20.77966044
NM,10/15/12,42987.05942,-49.71631599
NM,11/15/12,42771.92258,-74.82545434
NM,12/15/12,42997.2939,-79.27168797
NM,01/15/13,43222.66522,-76.27606055
NM,02/15/13,43448.03654,-67.81920681
NM,03/15/13,43522.80009,-60.84685352
NM,04/15/13,43597.56364,-44.97479555
NM,05/15/13,43672.32719,-19.70796313
NM,06/15/13,43772.27003,16.27879929
NM,07/15/13,43872.21287,49.08880604
NM,08/15/13,43972.15571,77.04257813
NM,09/15/13,43990.61555,95.77438308
NM,10/15/13,44009.0754,103.6903571
NM,11/15/13,44027.53524,99.50700132
NM,12/15/13,44149.22544,85.34401637
NM,01/15/14,44270.91563,76.29332549
NM,02/15/14,44392.60583,72.92460555
NM,03/15/14,44713.78446,82.38407467
NM,04/15/14,45034.9631,98.35271286
NM,05/15/14,45356.14173,119.4765907
NM,06/15/14,45557.52359,140.4524352
NM,07/15/14,45758.90545,161.5529754
NM,08/15/14,45960.28731,182.2208543
NM,09/15/14,46000.88058,196.5979917
NM,10/15/14,46041.47384,201.8765224
NM,11/15/14,46082.06711,197.9348348
NM,12/15/14,45383.91619,160.2971123
NM,01/15/15,44685.76527,96.87117516
NM,02/15/15,43987.61435,12.16164451
NM,03/15/15,44173.01131,-60.19890571
NM,04/15/15,44358.40826,-112.887881
NM,05/15/15,44543.80522,-145.1592276
NM,06/15/15,44471.23132,-164.7714264
NM,07/15/15,44398.65743,-174.1685697
NM,08/15/15,44326.08353,-171.8454066
NM,09/15/15,44231.93013,-157.0080976
NM,10/15/15,44137.77673,-134.2169993
NM,11/15/15,44043.62333,-102.7317456
NM,12/15/15,43949.46993,-61.81196995
NM,01/15/16,43855.31653,-39.13054407
NM,02/15/16,43761.16313,-38.00613566
NM,03/15/16,43667.00973,-61.75741242
NM,04/15/16,43572.85633,-79.72043126
NY,05/15/06,56418.52,
NY,06/15/06,56443.42342,
NY,07/15/06,56468.32804,
NY,08/15/06,56493.23,
NY,09/15/06,56830.81584,
NY,10/15/06,57168.39903,
NY,11/15/06,57505.98,
NY,12/15/06,58287.52244,
NY,01/15/07,59069.06267,
NY,02/15/07,59850.6029,
NY,03/15/07,59363.76309,
NY,04/15/07,58876.92328,
NY,05/15/07,58390.08347,281.5733808
NY,06/15/07,58336.72401,247.4157864
NY,07/15/07,58283.36455,201.9173698
NY,08/15/07,58230.00509,145.5081534
NY,09/15/07,58110.37707,76.43348201
NY,10/15/07,57990.74904,7.513589121
NY,11/15/07,57871.12102,-58.73937538
NY,12/15/07,58051.51411,-109.9224562
NY,01/15/08,58231.90721,-128.0967002
NY,02/15/08,58412.3003,-109.9591014
NY,03/15/08,58132.65294,-67.37282225
NY,04/15/08,57853.00558,-43.29100945
NY,05/15/08,57573.35822,-38.85208302
NY,06/15/08,57697.5679,-41.88049467
NY,07/15/08,57821.77757,-39.06133835
NY,08/15/08,57945.98725,-31.3702683
NY,09/15/08,57679.84844,-32.65157066
NY,10/15/08,57413.70963,-44.2849189
NY,11/15/08,57147.57082,-65.46530907
NY,12/15/08,57074.0261,-89.03848077
NY,01/15/09,57000.48139,-103.7183652
NY,02/15/09,56926.93667,-108.1096996
NY,03/15/09,57733.94499,-71.78800049
NY,04/15/09,58540.95331,-15.89007225
NY,05/15/09,59347.96163,53.61344956
NY,06/15/09,59539.88401,110.4743709
NY,07/15/09,59731.8064,167.6346126
NY,08/15/09,59923.72878,224.7221261
NY,09/15/09,60212.97091,284.5732074
NY,10/15/09,60502.21305,331.2676815
NY,11/15/09,60791.45518,361.7540046
NY,12/15/09,61046.43231,371.8510176
NY,01/15/10,61301.40943,366.1029107
NY,02/15/10,61556.38656,342.7046197
NY,03/15/10,62052.72084,307.8079081
NY,04/15/10,62549.05512,292.1489974
NY,05/15/10,63045.3894,297.4348877
NY,06/15/10,62830.82702,301.9364257
NY,07/15/10,62616.26463,287.6094853
NY,08/15/10,62401.70225,256.6874999
NY,09/15/10,62277.8263,214.3935647
NY,10/15/10,62153.95034,166.2059021
NY,11/15/10,62030.07439,114.3943925
NY,12/15/10,62318.17466,74.81054885
NY,01/15/11,62606.27494,46.14276071
NY,02/15/11,62894.37521,28.20903209
NY,03/15/11,62853.02797,9.966461099
NY,04/15/11,62811.68073,2.326170934
NY,05/15/11,62770.33349,8.242455659
NY,06/15/11,62825.9252,33.8653989
NY,07/15/11,62881.5169,54.27448357
NY,08/15/11,62937.10861,67.98534654
NY,09/15/11,63250.37085,82.00825786
NY,10/15/11,63563.63308,96.93102154
NY,11/15/11,63876.89532,110.3517794
NY,12/15/11,64061.47162,115.6262799
NY,01/15/12,64246.04793,126.9049702
NY,02/15/12,64430.62423,144.7566631
NY,03/15/12,64923.69761,179.9204048
NY,04/15/12,65416.771,218.5989116
NY,05/15/12,65909.84438,257.8558063
NY,06/15/12,66206.57548,288.2818892
NY,07/15/12,66503.30657,311.7480079
NY,08/15/12,66800.03767,326.9292208
NY,09/15/12,67206.41859,336.1154156
NY,10/15/12,67612.7995,347.2895838
NY,11/15/12,68019.18042,359.9400844
NY,12/15/12,67508.80722,343.3326132
NY,01/15/13,66998.43403,297.0431808
NY,02/15/13,66488.06083,224.890191
NY,03/15/13,66825.40193,158.6386726
NY,04/15/13,67162.74304,109.3145313
NY,05/15/13,67500.08414,77.7734389
NY,06/15/13,67727.00616,61.23087747
NY,07/15/13,67953.92817,53.59759066
NY,08/15/13,68180.85019,55.25714484
NY,09/15/13,68464.25075,68.45503659
NY,10/15/13,68747.6513,97.4818111
NY,11/15/13,69031.05186,143.0131846
NY,12/15/13,69019.5225,196.0019093
NY,01/15/14,69007.99315,223.4844221
NY,02/15/14,68996.46379,222.7198226
NY,03/15/14,69212.00192,198.4529519
NY,04/15/14,69427.54005,179.2996821
NY,05/15/14,69643.07818,165.9292609
NY,06/15/14,70013.80791,164.1271416
NY,07/15/14,70384.53764,169.4629824
NY,08/15/14,70755.26737,181.1466308
NY,09/15/14,70942.2583,192.3306116
NY,10/15/14,71129.24923,205.4065782
NY,11/15/14,71316.24016,220.9042532
NY,12/15/14,71146.02262,227.577257
NY,01/15/15,70975.80508,216.5745381
NY,02/15/15,70805.58754,188.76801
NY,03/15/15,71402.34667,170.3145307
NY,04/15/15,71999.10581,166.6052209
NY,05/15/15,72595.86494,175.5454596
NY,06/15/15,72974.11348,187.8369798
NY,07/15/15,73352.36202,208.5546762
NY,08/15/15,73730.61056,237.6572365
NY,09/15/15,73818.62768,265.5352799
NY,10/15/15,73906.64479,286.675295
NY,11/15/15,73994.66191,301.6210944
NY,12/15/15,74082.67903,310.9164902
NY,01/15/16,74170.69614,301.366507
NY,02/15/16,74258.71326,271.5522733
NY,03/15/16,74346.73038,220.0549174
NY,04/15/16,74434.74749,174.9546699
NC,05/15/06,43338.89,
NC,06/15/06,43379.5487,
NC,07/15/06,43420.20931,
NC,08/15/06,43460.87,
NC,09/15/06,43515.41957,
NC,10/15/06,43569.96923,
NC,11/15/06,43624.52,
NC,12/15/06,43542.39907,
NC,01/15/07,43460.27924,
NC,02/15/07,43378.15942,
NC,03/15/07,43342.72348,
NC,04/15/07,43307.28754,
NC,05/15/07,43271.8516,-8.018958297
NC,06/15/07,43274.77993,-16.76196808
NC,07/15/07,43277.70826,-23.49232745
NC,08/15/07,43280.63659,-28.00271625
NC,09/15/07,43407.36715,-26.00442207
NC,10/15/07,43534.09771,-17.43616229
NC,11/15/07,43660.82827,-2.694535256
NC,12/15/07,43792.74099,17.99470112
NC,01/15/08,43924.65371,38.94995648
NC,02/15/08,44056.56643,58.99522786
NC,03/15/08,44284.1882,80.10975566
NC,04/15/08,44511.80996,102.3871966
NC,05/15/08,44739.43173,124.3821792
NC,06/15/08,44801.22203,139.1823597
NC,07/15/08,44863.01233,147.7290769
NC,08/15/08,44924.80263,149.6989134
NC,09/15/08,44552.63535,130.4621579
NC,10/15/08,44180.46808,96.84139984
NC,11/15/08,43808.3008,51.57783582
NC,12/15/08,43633.01222,3.903169341
NC,01/15/09,43457.72365,-44.32383962
NC,02/15/09,43282.43507,-91.4152722
NC,03/15/09,43277.76478,-130.0584304
NC,04/15/09,43273.09449,-155.8217408
NC,05/15/09,43268.4242,-167.4288737
NC,06/15/09,43285.53065,-162.8855845
NC,07/15/09,43302.63711,-147.4133285
NC,08/15/09,43319.74356,-120.7665905
NC,09/15/09,43310.24494,-83.57694511
NC,10/15/09,43300.74631,-52.14337143
NC,11/15/09,43291.24769,-28.45855363
NC,12/15/09,43353.14043,-12.16161566
NC,01/15/10,43415.03317,1.934755
NC,02/15/10,43476.92591,12.52736467
NC,03/15/10,43467.33114,15.95628786
NC,04/15/10,43457.73638,17.87336126
NC,05/15/10,43448.14161,18.30564209
NC,06/15/10,43478.72995,18.60490582
NC,07/15/10,43509.31828,19.41499033
NC,08/15/10,43539.90662,20.66182005
NC,09/15/10,43765.40986,28.69708429
NC,10/15/10,43990.91311,41.35247412
NC,11/15/10,44216.41635,57.33676978
NC,12/15/10,44110.2109,64.42330126
NC,01/15/11,44004.00546,65.88924665
NC,02/15/11,43897.80001,62.65822198
NC,03/15/11,44189.50806,68.77187115
NC,04/15/11,44481.2161,80.21795275
NC,05/15/11,44772.92415,95.34095753
NC,06/15/11,44708.24692,100.7364099
NC,07/15/11,44643.56968,98.25246462
NC,08/15/11,44578.89245,88.4125589
NC,09/15/11,44526.78336,72.15446456
NC,10/15/11,44474.67426,57.42928967
NC,11/15/11,44422.56517,45.76237747
NC,12/15/11,44702.26655,49.61787681
NC,01/15/12,44981.96794,55.93996951
NC,02/15/12,45261.66932,62.60828835
NC,03/15/12,45146.12118,54.47226187
NC,04/15/12,45030.57305,46.88758923
NC,05/15/12,44915.02491,42.09194104
NC,06/15/12,45020.12716,49.59717769
NC,07/15/12,45125.22941,56.72147962
NC,08/15/12,45230.33166,62.53199214
NC,09/15/12,45106.00109,58.53214198
NC,10/15/12,44981.67053,45.53308505
NC,11/15/12,44857.33996,23.93164192
NC,12/15/12,45070.33974,5.245415
NC,01/15/13,45283.33953,0.779703626
NC,02/15/13,45496.33931,10.90100011
NC,03/15/13,45566.12216,31.25435918
NC,04/15/13,45635.905,47.7912744
NC,05/15/13,45705.68785,59.4934444
NC,06/15/13,45934.21738,70.57597374
NC,07/15/13,46162.7469,87.6348789
NC,08/15/13,46391.27643,109.9919884
NC,09/15/13,46588.23891,135.9284584
NC,10/15/13,46785.20138,156.1152228
NC,11/15/13,46982.16386,168.7869359
NC,12/15/13,46952.51274,164.707473
NC,01/15/14,46922.86163,156.3308619
NC,02/15/14,46893.21051,144.9903492
NC,03/15/14,47036.77674,137.7296434
NC,04/15/14,47180.34297,129.4219041
NC,05/15/14,47323.9092,119.6617277
NC,06/15/14,47577.36045,111.6662945
NC,07/15/14,47830.81169,110.5320786
NC,08/15/14,48084.26294,116.1221474
NC,09/15/14,48219.69112,124.4086984
NC,10/15/14,48355.11929,134.6891598
NC,11/15/14,48490.54747,147.3016321
NC,12/15/14,48555.24354,160.2523884
NC,01/15/15,48619.9396,165.5522592
NC,02/15/15,48684.63567,162.6828542
NC,03/15/15,48978.18137,158.6702751
NC,04/15/15,49271.72706,158.4009206
NC,05/15/15,49565.27276,161.0507282
NC,06/15/15,49787.08714,163.430866
NC,07/15/15,50008.90152,169.337746
NC,08/15/15,50230.7159,178.9451969
NC,09/15/15,50290.94086,187.0999242
NC,10/15/15,50351.16581,190.3242615
NC,11/15/15,50411.39077,189.0314135
NC,12/15/15,50471.61573,183.6345849
NC,01/15/16,50531.84068,171.8265142
NC,02/15/16,50592.06564,153.6317679
NC,03/15/16,50652.2906,129.0749129
NC,04/15/16,50712.51555,106.9824241
ND,05/15/06,40795.48,
ND,06/15/06,40823.26933,
ND,07/15/06,40851.06118,
ND,08/15/06,40878.85,
ND,09/15/06,41113.09055,
ND,10/15/06,41347.32808,
ND,11/15/06,41581.57,
ND,12/15/06,42016.07917,
ND,01/15/07,42450.59272,
ND,02/15/07,42885.10628,
ND,03/15/07,43039.50311,
ND,04/15/07,43193.89994,
ND,05/15/07,43348.29677,248.826108
ND,06/15/07,43562.83943,263.2286122
ND,07/15/07,43777.38208,270.5675827
ND,08/15/07,43991.92474,269.8169164
ND,09/15/07,44474.04589,268.7717789
ND,10/15/07,44956.16703,272.8760738
ND,11/15/07,45438.28818,280.7678034
ND,12/15/07,46209.91666,300.6291675
ND,01/15/08,46981.54513,337.2103925
ND,02/15/08,47753.17361,388.6591989
ND,03/15/08,48136.409,440.3191391
ND,04/15/08,48519.64438,481.6982406
ND,05/15/08,48902.87977,511.5391492
ND,06/15/08,49338.59792,530.3147109
ND,07/15/08,49774.31607,538.7925055
ND,08/15/08,50210.03422,535.7572825
ND,09/15/08,49901.67153,495.4636548
ND,10/15/08,49593.30884,431.0762091
ND,11/15/08,49284.94615,346.9382628
ND,12/15/08,48926.45831,245.7406565
ND,01/15/09,48567.97046,143.237018
ND,02/15/09,48209.48262,45.63677758
ND,03/15/09,48118.035,-32.04711038
ND,04/15/09,48026.58737,-100.0106656
ND,05/15/09,47935.13975,-155.6457397
ND,06/15/09,48264.64,-182.4667815
ND,07/15/09,48594.14025,-178.1599755
ND,08/15/09,48923.6405,-142.1417067
ND,09/15/09,49126.24347,-78.01178714
ND,10/15/09,49328.84644,-13.10785802
ND,11/15/09,49531.44941,49.76257703
ND,12/15/09,50169.90651,122.1608319
ND,01/15/10,50808.36361,196.9567096
ND,02/15/10,51446.82071,268.6724903
ND,03/15/10,51888.70611,325.3500692
ND,04/15/10,52330.59151,372.8625688
ND,05/15/10,52772.47691,408.2795875
ND,06/15/10,53099.67061,424.8896795
ND,07/15/10,53426.86432,436.5829205
ND,08/15/10,53754.05802,443.3719838
ND,09/15/10,54395.02705,455.6137842
ND,10/15/10,55035.99609,466.7162905
ND,11/15/10,55676.96512,474.2708976
ND,12/15/10,56488.48893,481.4916859
ND,01/15/11,57300.01274,501.7965569
ND,02/15/11,58111.53655,534.2345945
ND,03/15/11,58528.61255,564.8511087
ND,04/15/11,58945.68855,587.3020294
ND,05/15/11,59362.76455,601.7236718
ND,06/15/11,60190.63188,621.7949227
ND,07/15/11,61018.49922,640.9837833
ND,08/15/11,61846.36655,656.5392996
ND,09/15/11,63313.14269,686.7734451
ND,10/15/11,64779.91882,737.4930594
ND,11/15/11,66246.69496,804.1607415
ND,12/15/11,67713.84429,882.2513925
ND,01/15/12,69180.99361,973.7853589
ND,02/15/12,70648.14294,1075.160303
ND,03/15/12,71880.30213,1175.02696
ND,04/15/12,73112.46132,1255.903075
ND,05/15/12,74344.62051,1313.310171
ND,06/15/12,74825.42738,1317.999911
ND,07/15/12,75306.23424,1285.421791
ND,08/15/12,75787.04111,1217.482739
ND,09/15/12,75991.86928,1106.991481
ND,10/15/12,76196.69744,981.9447239
ND,11/15/12,76401.52561,849.2762479
ND,12/15/12,75612.80288,683.1654082
ND,01/15/13,74824.08015,496.0194093
ND,02/15/13,74035.35742,300.2331521
ND,03/15/13,74148.60859,137.9369417
ND,04/15/13,74261.85977,7.531697033
ND,05/15/13,74375.11094,-84.83473604
ND,06/15/13,75097.42631,-112.9354717
ND,07/15/13,75819.74169,-102.8673361
ND,08/15/13,76542.05706,-55.95729978
ND,09/15/13,76427.40411,-1.124694396
ND,10/15/13,76312.75115,54.28767159
ND,11/15/13,76198.0982,112.035189
ND,12/15/13,76020.60057,171.8014462
ND,01/15/14,75843.10295,197.4736386
ND,02/15/14,75665.60532,185.6933862
ND,03/15/14,76913.20901,180.0836714
ND,04/15/14,78160.81269,204.1471912
ND,05/15/14,79408.41638,251.6512401
ND,06/15/14,79479.62203,277.5807587
ND,07/15/14,79550.82767,305.5923121
ND,08/15/14,79622.03332,339.263427
ND,09/15/14,79794.54579,385.5114144
ND,10/15/14,79967.05825,415.1660797
ND,11/15/14,80139.57072,426.6495909
ND,12/15/14,78416.1327,355.8802541
ND,01/15/15,76692.69469,209.2804449
ND,02/15/15,74969.25667,-4.655658681
ND,03/15/15,74286.37957,-243.1296729
ND,04/15/15,73603.50248,-448.5531978
